imgUrl	siteUrl	description	Name	streetAddress	latitude	longitude	categories	geofence
https://scaresandhauntsofcharleston.files.wordpress.com/2012/03/dock-street-theater-front1.jpg	http://www.charlestonstage.com/dock-street-theatre.html	The 1736 Dock Street Theater is said to be haunted by Nettie Dickerson, who came to town around 1840. She was 25, an old spinster by the day’s standards, and although she was intelligent and attractive, no men would take her for a wife. Heartbroken, she got a church clerk job and lived alone, until she decided to become a prostitute. She still went to church, although the people shunned her and eventually she couldn’t get any clients. She loved storms and would stand high on buildings to watch thunderstorms. One day she was struck by lightning and killed atop this building, then the church, and folks say here her spirit remains. Her apparition has been seen in a red gown, floating across the second floor hall.This plot of ground has known some fascinating history. Formerly the site of a theatre which fell victim to a devastating fire, the 1809 building is the former Planter’s Hotel. Supposedly still haunted by the ghosts of prostitute Nettie Dickerson and actor Junius Booth, the property today has been converted back into a lovely live performance theatre.	Dock Street Theatre	135 Church St, Charleston, SC 29401	32.778176	-79.929457	haunted	 32.778168, -79.929380, 32.777889, -79.929365, 32.777905, -79.929593, 32.778264, -79.929537
http://3.bp.blogspot.com/-HYLbBtuuLiw/Tq2WaFJNuxI/AAAAAAAAAs8/Kf98Jlk8Lug/s1600/charleston.jpg	http://oldexchange.org/	This majestic, Palladian-style building was built by the British in 1774 at 122 East Bay Street.  It was used as a customhouse and mercantile exchange, and served as the political and cultural center of Charles Towne.The building is steeped in American history.  It was here that the Declaration of Independence was publicly read to South Carolinians.  Here, South Carolina ratified the U.S. Constitution.  Here, George Washington held banquets in the Great Hall.  And here, below the high polish of the hardwood floors, natural light, and Revolution-era beauty, lies a place where prisoners were subject to unspeakable tortures.Several spirits haunt this storied public building, including the ghosts of pirates and patriots. Moans have been heard emanating from the dungeon area where bloodthirsty pirates were once chained, awaiting execution. Staff members have reported hearing eerie footsteps on the upper floors.The Provost Dungeon predates the Old Exchange Building by almost a century.  From 1680 to 1767, Charleston was a walled city to protect the prosperous town from all sorts of invaders–British, Spanish, and pirates.  The Court of Guard building originally sat atop the dungeon, but was demolished, and the remaining seawall lowered in 1767.  When you enter the dungeon, you can still see what’s left of the original wall. Under British control, patriots were chained to the walls of the dungeon alongside pirates and marauders, and left to die from disease, injury, parasites, and rats.  Because it was below the water line, the dungeon sometimes flooded, drowning the captives.  The dead were often left with the living, putrefying in the stifling, humid, stale air. The whole building is allegedly haunted, though the specters upstairs in the Old Exchange are typically far less aggressive.  Because the staff wears Revolution-period clothing, it’s sometimes difficult to tell the living from the dead.  Visitors have reported approaching who they believe is a staff member, only to watch in horror as the “staff’ disappears when addressed.In the dungeon, reports include the usual ghostly occurrences–moans, cries, screams.  Some have seen chains that restrict visitor entry being tugged or pulled.  A few, unlucky visitors have been pushed and even choked.	Old Exchange and Provost Dungeon	122 E Bay St, Charleston, SC 29401	32.77685	-79.926809	haunted	32.776698, -79.926700, 32.776727, -79.927003, 32.777004, -79.926614, 32.777071, -79.926971
http://media-cdn.tripadvisor.com/media/photo-s/02/7d/eb/9b/filename-img-1020-jpg.jpg	http://www.poogansporch.com/	This 1888 Victorian home now houses a great Southern restaurant, but it was the former residence of Zoe St. Amand, a strict schoolteacher who was a spinster. Zoe died in the home in 1954, but apparently has decided to still make her presence known, putting in appearances in the dining areas, as well as tickling ladies in the rest room. Outside observers have reported seeing her inside the restaurant after it is closed. Hauntingly good or just plain haunted Poogans Porch is one of Charlestons most famous restaurants A foodies dream and a scaredy-cats nightmare Poogans Porch is also Charlestons most haunted restaurant Rumored to be frequented by a lady ghost Poogans is considered the most haunted spot in all of Charleston In fact the Travel Channel even named this restaurant one of the most haunted spots in the world Visitors from all over the world frequent her on a daily basis and many tell the same tale a haunting encounter with Zoe St Amand The ghost originates from the 1900s when Zoe St Amand and her sister Elizabeth lived in the house at 72 Queen Street Zoe a school teacher often wore long black Puritan-style dresses and round wire-rimmed glasses The two girls kept mostly to themselves and usually played around the house When Elizabeth died in 1945 Zoe became incredibly lonely She was depressed and became a recluse Her mental state was incredibly effected and she was reportedly often seen calling out her sisters name Finally neighbors took her to St Francis Hospital to live out the remainder of her days Today Zoes body rests in St Lawrence Cemetery at 60 Huguenin Avenue just north of downtown Zoes photo hangs in the dining room today There have been numerous sightings of Zoe St Amand at Poogans Porch Both restaurant employees and patrons have seen her and often many new sights arent classified as ghost sightings until much later Many people who have seen Zoe have reported that they had no idea she was a ghost because she looks so real Shell walk in to the ladies restroom and the other women wont even give her a second glance thinking she is just an elderly customer dining at the restaurant It isnt until they see her old photograph on the wall that they realize she is the ghost of Zoe St Aman Guests of the Mills House Hotel across the street have seen Zoe waving at them from the restaurants second floor windows Theyve even called the police to investigate believing an elderly woman was trapped in the restaurant The stories go on and on	Poogan’s Porch Restaurant,	72 Queen St, Charleston, SC 29401	32.778132	-79.931931	restaurants,haunted	32.777970, -79.931686, 32.777907, -79.932005, 32.778196, -79.931818, 32.778172, -79.932045
http://www.pressomatic.com/ccpl/upload/9ebattery.jpeg	http://classicalamericanhomes.org/roper-house/	Roper House, built in 1838 on the recently completed High Battery, commands a sweeping view of the Charleston, South Carolina harbor. The view looks past Fort Sumter, where the Civil War began, and on to the Atlantic Ocean beyond. Built by prominent cotton planter Robert William Roper, the house is an outstanding example of early 19th Century Greek Revival architecture in a city better known for its 18th Century Georgian-style architecture. Roper House is built on a monumental scale, with massive, two-story-high Ionic columns raised above a first floor, arched loggia pedestal base. Ceiling heights are 18 feet on the piano nobile, with tall windows extending to the floor. The piazza, opening off the double parlors, has the finest view in Charleston. It is said that Mr. Roper intended his showcase home to be the first residence seen by visitors approaching Charleston from the sea. The architect of this imposing house is undocumented, but some architectural historians have attributed its design to Karl Friedrich Reichert, a highly regarded German who was working in Charleston at the time on the new Charleston Hotel. This was the city’s largest and most fashionable hotel built in the Greek Revival style. Reichert had studied in Berlin under Karl Friedrich Schinkel, Germany’s preeminent neoclassical architect of the early 19th Century.	Robert William Roper House	9 E Battery, Charleston, SC 29401	32.770832	-79.928564	historic houses	32.770731, -79.928444, 32.770892, -79.928370, 32.770670, -79.928231, 32.770878, -79.928181
http://www.explorecharleston.net/photos/EdmonstonAlston.jpg	http://www.21eastbattery.com/edmondston-alston-house.html	he Edmondston-Alston House. This Regency style house was built between 1817 and 1828 by Charles Edmondston, a native of the Shetland lsland who made a fortune as a merchant and wharf-owner. lt was purchased in 1838 by Charles Alston, a wealthy planter, who added features in the Greek Revival style such as the third level of the piazza and the roof parapet with his family coat of arms. The present cast iron balcony replaced an earlier one which was knocked down in the 1886 earthquake. The parapet was also shaken down and was replaced with a minor correction in the heraldry. The interior woodwork is unusual in that it employs ball shapes in place of dentils in entablatures. During the Civil War, the house was occupied in March, 1865 by the Union Maj. Gen. Rufus Saxton. Charles Alston's daughter, Susan Pringle Alston, was the last of his family to live in the house. Her cousin, Judge Henry Augustus Middleton Smith, bought it from her estate in 1922. He moved two Regency style marble mantels from the William Mason Smith House on Meeting Street and installed them in the ground floor rooms. The first two floors are open to the public as a house museum operated by the Historic Charleston Foundation..	Edmondston-Alston House	21 East Battery Charleston, SC 29401	32.771717	-79.928324	historic houses	32.771606, -79.928079, 32.771536, -79.927881, 32.771793, -79.927992, 32.771758, -79.927788
http://www.pressomatic.com/ccpl/upload/29ebattery.jpeg	http://www.charlestonfootprints.com/charleston-blog/no-such-thing-as-compromis-house/2011/04/05/	The Porcher-Simonds House was built c. 1856 by Francis J. Porcher and enlarged and remodeled in the early 1890s by John C. Simonds. Porcher was a cotton broker and after the Civil War was president of the Atlantic Phosphate Company. He was delegate to the South Carolina Secession convention in 1860. Simonds, who purchased the house in 1894, was a native of Abbeville where his father, Andre Simonds, was a banker. The family moved to Charleston in 1865 and the elder Simonds organized the First National Bank. The younger Simonds was educated at Exeter and Yale and succeeded his father as president of the First National Bank. He sold the institution to the Peoples Bank in 1926. A friend later remarked that Simonds retired from banking at an auspicious time. The Simonds family sold the house in 1943. The house is depicted in an 1865 photograph as an ltalianate style dwelling of two stories on a high basement with a pedimented center pavillion and masked piazza. Simonds remodeled the house in the ltalian Renaissance Revival style popular in the 1890s, adding two front piazzas, one square and one semi-circular and a semi-oval wing on the south side of the house. The interior was also remodeled in the Renaissance Revival style, with an abundance of dark oak and mahogany finished woodwork, and two baronial staircases. 	Porcher-Simonds House	29 E Battery, Charleston, SC 29401	32.77229	-79.927948	historic houses	32.772123, -79.928216, 32.772404, -79.927729, 32.772393, -79.927524, 2.772055, -79.927666
http://www.pressomatic.com/ccpl/upload/5ebattery.jpeg	http://www.charlestonmercury.com/index.php/en/real-estate/features/84-5-east-battery-the-john-ravenel-house	The three story stuccoed brick house was built between 1847 and 1849 by John Ravenel. Ravenel, who was completely of Huguenot descent and a member of the planting aristocracy, sold his patrimonial acres to become a merchant, and built up one of the city's leading shipping houses. He was also president of the South Carolina Rail Road and was instrumental in developing the Northeastern Rail Road. This house was also the home of his son, Dr. St. Julien Ravenel, the noted scientist who designed and built the Civil War semi-submersible torpedo boat, the Lucy, and was a leader in the development of the phosphate fertilizer after the Civil War. lt was also the home of Dr. Ravenel's wife Harriett Horry Rutledge, who, using the name Mrs. St. Julien Ravenel, authored the book Charleston: The Place and the People, and othe works on local history. ln 1886, the property was purchased by John Ravenel's son-in-law, Elias Horry Frost, president of E.H. Frost & Co., one of the city's leading cotton brokerage houses. He was also head of the Stono Phosphate Company and president of the South Carolina Loan and Trust company. Frost was a noted art collector and owned one of the best libraries in the South. The house was built in the ltalianate style popular in Charleston in the antebellum period. After suffering severe damage in the 1886 earthquake, the house was extensively rebuilt by Frost, who kept the original plan and mass, including the prominent bay on the front, and added features in the Victorian Italianate style fashionable in the 1880s. The property remained in the hands of John Ravenel's descendants until 1953, when it was sold.	John Ravenel House	5 East Battery Charleston, SC 29401	32.770618	-79.928727	historic houses	32.770514, -79.928735, 32.770398, -79.928339, 32.770699, -79.928467, 32.770632, -79.928249
http://www.postandcourier.com/storyimage/CP/20121019/PC16/121019186/AR/0/AR-121019186.jpg&maxw=800&q=90	https://en.wikipedia.org/wiki/Villa_Margherita	The Villa Margherita is an Italian Renaissance house at 4 South Battery, Charleston, South Carolina. It was built in 1892 and early 1893 for Andrew Simonds. The house is of brick with a Portland cement coating according to the plans by the architect, Frederick P. Dinkelberg. The decorative work on the four Corinthian columns and frieze on the front was executed by Morrison Brothers of New York City. The entrance of the house features a large atrium with a fountain. Between 1905 and 1953, the house served as a hotel. During that use, guests included William Howard Taft, Grover Cleveland, and Theodore Roosevelt. Sinclair Lewis was a guest at the hotel, where he completed the manuscript for Main Street. From 1943 to 1946, the United Seaman's Service leased the hotel and rented rooms to seamen and their families. In 1961, James and Mary Wilson bought the house. Their daughter, Mary Wilson, sold it for $3 million to Stephen and Mary Hammond in September 2012.	Villa Margherita	4 South Battery, Charleston, South Carolina 29401	32.770445	-79.929243	historic houses	32.770115, -79.929152, 32.770166, -79.929467, 32.770624, -79.929454, 32.770597, -79.929117
https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/64_South_Battery_-_2013.JPG/250px-64_South_Battery_-_2013.JPG	https://en.wikipedia.org/wiki/William_Gibbes_House	Located on South Battery, the William Gibbes House was built circa 1772 by William Gibbes, one of Charleston’s wealthiest Colonial merchant-planters. Mrs. Washington (Cornelia) Roebling purchased the property in 1928, and hired Loutrel Briggs to “restore” the grounds. With Mrs. Roebling’s direction, Briggs’s design was based on remnants of an earlier garden that existed on the site and in the historic tradition of other Charleston gardens. This is thought to be his first garden in Charleston. A significant feature of Briggs’s design was a formal rose garden based on an eighteenth century parterre garden that remained on the grounds. Other features of the design included an enclosed flagstone terrace at the rear of the house, and a long axial walk that extended from the terrace to an historic summerhouse located at the back of the property. In the northeast corner of the grounds, Briggs designed a large formal garden with a central pool and fountain, boxwood bordered beds, along with shrubs, trees and seasonal plantings. The property is privately owned and was named a National Historic Landmark in 1970.  	William Gibbes House	64 S Battery, Charleston, SC 29401	32.77087	-79.934541	historic houses	32.770932, -79.934334, 32.770651, -79.934337, 32.770659, -79.934673, 32.770940, -79.934681
http://www.theclio.com/web/ul/16421.31290.jpg	http://www.charlestonmuseum.org/historic-houses/heyward-washington-house/	Built in 1772, this Georgian-style double house was the town home of Thomas Heyward, Jr., one of four South Carolina signers of the Declaration of Independence. A patriot leader and artillery officer with the South Carolina militia during the American Revolutionary War, Heyward was captured when the British took Charleston in 1780. He was exiled to St. Augustine, Florida, but was exchanged in 1781. The City rented this house for George Washington's use during the President's week-long Charleston stay, in May 1791, and it has traditionally been called the "Heyward-Washington House." Heyward sold the house in 1794 to John F. Grimke, also a Revolutionary War officer and father of Sarah and Angeline Grimke, the famous abolitionists and suffragettes. It was acquired by the museum in 1929, opened the following year as Charleston's first historic house museum, and was recognized as a National Historic Landmark in 1978. Here you will see a superb collection of historic Charleston-made furniture including the priceless Holmes Bookcase, considered one of the finest examples of American-made colonial furniture. The property also features the only 1740s kitchen building open to the public in Charleston as well as formal gardens featuring plants commonly used in the South Carolina Lowcountry in the late 18th century.	Heyward-Washington House	87 Church St, Charleston, SC 29403	32.775288	-79.929299	historic houses	32.775214, -79.929361, 32.775249, -79.929088, 32.775407, -79.929105, 32.775423, -79.929342
http://www.sciway.net/sc-photos/albums/coast-sc/st-michaels-charleston.jpg	http://stmichaelschurch.net/	St. Michael's Church is an historic church and the oldest surviving religious structure in Charleston, South Carolina. It is located at Broad and Meeting streets on one of the Four Corners of Law, and represents ecclesiastical law. It was built in the 1750s by order of the South Carolina Assembly. It is listed on the National Register of Historic Places and is a National Historic Landmark.St. Michael's Church was built between 1751 and 1761 at the corner of Broad and Meeting streets on the site of the original wooden church built in 1681 by St. Philip's Church, It had been damaged in a hurricane in 1710 and a new St. Philip's Church was built several blocks away on Church Street. In 1727, what was left of the old wooden church was demolished. It is not known who designed St. Michael's, but it shows the influence of St Martin-in-the-Fields, London, designed in the 1720s by James Gibbs. Samuel Cardy was the builder. The walls are of brick that was stuccoed over and painted white. The two-story portico facing Broad Street was the first of its size in colonial America and features Tuscan columns. An organ by John Snetzler was fitted in 1768 but only the case remains; new organ 1994 by Kenneth Jones of Bray, Ireland. It was declared a National Historic Landmark in 1960, and it was included in the first promulgation of the National Register in 1966. St. Michael's Churchyard, adjacent to the church is the resting place of some famous historical figures, including two signers of the Constitution of the United States. The church houses a clock and change ringing bells dating from colonial times, The clock is the oldest tower clock in North America. The bells are one of four sets (Grace Episcopal, The Cathedral of Saint Luke and Saint Paul and Stella Maris Catholic church) in the Charleston area.	St. Michael's Church	71 Broad St, Charleston, SC 29401	32.776309	-79.930753	churches	32.776488, -79.930541, 32.776440, -79.931012, 32.776107, -79.930952, 32.776186, -79.930466
https://www.nps.gov/nr/travel/charleston/buildings/uni1.jpg	http://www.charlestonuu.org/	The Unitarian Universalist Church was not originally built by the Unitarians. It was constructed by the Society of Dissenters who needed more worship space. Construction began in 1774 and was nearly complete in 1776 when the Revolutionary War ignited. It is thought that when the British occupied Charleston, they quartered militia and possibly even horses in the building. It was not until after the war ended that the building could be repaired and officially dedicated in 1787. It was unofficially named The Archdale Street Meeting House. For 30 years following the dedication, the Meeting Street and Archdale Street churches operated as a single entity. They shared not only the same two ministers, but the same sermon was delivered each Sunday. Drs. Hollinshead and Keith, co-pastors of the church, preached one sermon in both houses each Sunday, alternating morning and afternoon services. In 1817, one of the ministers and several congregants became Unitarians, moved to the Archdale Street Meeting House, and founded the Second Independent Church in Charleston. The group was rechartered as the Unitarian Church in 1839. Francis D. Lee, a Charleston architect and church member, was hired in 1852 to enlarge and remodel the building. Inspired by the Chapel of Henry VII at Westminster Abbey and St George's Chapel at Windsor Castle, Lee completed the project two years later. The fan-vaulted ceiling, nave, and chancel closely resembled their English prototypes; the stained glass windows were considered among the finest in the country. The church may have been the first Gothic architecture built in the United States. The style is referred to as English Perpendicular Gothic Revival.ust 32 years later, the great Charleston earthquake of 1886 struck, shearing off the entire top of the church's tower, including eight paneled buttresses, high pinnacles and medieval-style finials. Masonry from the tower fell through the fan-vaulted ceiling below. A Boston architect by the name of Thomas Silloway came to Charleston after the quake to repair the damage. With funds raised by Unitarian churches throughout the country, he restored the interior to Francis Lee's original design. The tower, however, was rebuilt in a slightly less elaborate form with the pinnacles and parapet lowered and simplified. This was solely to increase structural stability in the event another earthquake struck Charleston. More than one hundred years passed before Charleston faced another natural disaster. Hurricane Hugo struck the Holy City in 1989, causing massive damage in the historic district. The roof of the Unitarian Church was lost during this devastating storm. Following Hugo, the church was repaired to the specifications set by Thomas Silloway and remains nearly unchanged to this day.	Unitarian Church 	4 Archdale Street Charleston SC 29401	32.77856	-79.934363	churches	32.778658, -79.934586, 32.778591, -79.934664, 32.778299, -79.934567, 32.778373, -79.934078
http://www.huguenot-church.org/uploads/1/0/4/2/10426601/_5601331.jpg	http://www.huguenot-church.org/	The Huguenot, or French Protestant movement, was a major force contributing to the evolution  of the European Protestant Revolution. The harsh persecution of the Protestants by the French Catholic Court resulted in their migration to foreign lands in Europe, South Africa and the Americas.  By the late 17th century, Huguenots had settled in New York, Philadelphia, and other Eastern coastal areas. These early groups were greatly augmented when Louis XIV caused the Edict of Nantes to be revoked in 1685, thereby divesting French Protestants of all religious and political prerogatives. The English were happy to encourage these refugees to settle in the colonies, most of whom were representative of France’s prosperous merchant and professional classes.  In April of 1680 the ship Richmond arrived in Charleston with 45 French Protestants (Huguenots) aboard. More refugees followed, and in 1687, a church was built on what is now the corner of Church St. and Queen St. in downtown Charleston. About four hundred and fifty Huguenots had settled in the Low Country of South Carolina by 1700.  The original church was destroyed in 1796 in an attempt to stop the spread of a fire, which had burned much of the surrounding area. The replacement for the original building was completed in 1800 and dismantled in 1844 to make way for the present Gothic Revival edifice, designed by Edward Brickell White and dedicated in 1845. The church was damaged by shellfire during the long bombardment of downtown in the War Between the States and was nearly demolished in the severe earthquake of 1886.  When the building was completed in 1845, the church also purchased and installed a tracker organ carved in the style and shape of a Gothic chapel. Its keys are connected with the pipe valves by a wooden “tracker’ or mechanical linkage which responds to the organists touch faster than any modern mechanism allows. Its tone is similar to the Baroque organs for which Bach and Handel composed. It was built by the leading American organ builder of the first half of the nineteenth century, Henry Erben. After the fall of Charleston in 1865, federal soldiers dismantled the organ and were loading it on a New York bound ship when the pleas of the organist, Mr. T.P. O’Neale, and some influential friends saved it.  Today, the services are no longer in French except once a year, and worshipers no longer arrive in boats as they did when this was known as “The Church of the Tides”. However the church is alive and well and growing in both membership and program. Attendance is at an all time high. The church boasts a varied congregation made up of young single people, traditional families with children as well as mid-life and senior members. Although there are members who are descendants of French Huguenot families, being of Huguenot descent is not a requirement for membership.  The Huguenot Church of Charleston is independent and is not affiliated with any governing church body. We see this as an advantage in a time of intradenominational strife. The church shares many historical links to the Presbyterian Church (Church of Scotland), the Dutch Reformed, and Lutheran Church by virtue of its early leadership under John Calvin. Calvin’s Institutes of the Christian Religion published in 1536 form the historic basis for the formation of these “Calvinist” denominations. The French Protestant (Huguenot) Church is perhaps least known among them. This may be attributed at least in part to the tendency of Huguenot immigrants in the American Colonies to assimilate into their communities and their intermarriage into families who were practicing Anglicans, Presbyterians, Congregationalists, etc. So, the Huguenot Church of Charleston is unique. It is a living remnant and reminder of the Huguenot experience here in South Carolina.  Worshipers of all Christian backgrounds are welcome, and the church attracts a large number of visitors owing to Charleston’s vibrant tourism. In addition, the Sunday worship is followed by a light meal known in the church as the collation. Wine is served in the French tradition.  The collation remains a firm commitment of the church to its tradition of fellowship and welcoming hospitality for which Huguenots are known.  Source: French Huguenot Church 	French Protestant (Huguenot) Church	136 Church Street Charleston SC 29401	32.778063	-79.929323	churches	32.778282, -79.929352, 32.777996, -79.929290, 32.778342, -79.928990, 32.778038, -79.928919
https://lh6.googleusercontent.com/-zaQ_zW4ANwM/AAAAAAAAAAI/AAAAAAAAAB0/Th5mHK_BbTw/s0-c-k-no-ns/photo.jpg	http://www.circularchurch.org/	he Circular Congregational Church is a historic church at 150 Meeting Street in Charleston, South Carolina, USA, used by a congregation established in 1681. Its parish house, the Parish House of the Circular Congregational Church, is a highly significant Greek Revival architectural work by Robert Mills, and is recognized as a U.S. National Historic Landmark.The congregation was co-founded with Charles Towne, 1680–1685, by the English Congregationalists, Scots Presbyterians, and French Huguenots of the original settlement. These "dissenters" erected a Meeting House in the northwest corner of the walled city. The present sanctuary occupies that exact site. The street leading to it was called "Meeting House Street," later shortened to Meeting Street. The earliest records of the church were lost when a hurricane swept them from the manse, located at White Point (the Battery), in 1713. During the colonial period, this unusual church had no official name, but "suffered itself to be called either Presbyterian, Congregational, or Independent: sometimes by one of the names, sometimes by two of them, and at other times by all three. We do not find that this church is either Presbyterian, Congregational, or Independent, but somewhat distinct and singular from them all." Many of the early ministers hailed from Scotland, England, Wales, and New England. The "old White Meeting House" was enlarged in 1732, only a year after 12 Scots families moved down the street to start the First (Scots) Presbyterian Church with a stricter Presbyterian government and doctrine. While many Presbyterians remained, the policy of this church "was not so much to define exactly a particular mode of their discipline, and to bind their hands up to any one stiff form adopted either by Presbyterians, Congregationalists, or Independents, as to be upon a broad dissenting bottom, and to leave ourselves as free as possible from any foreign shackles, that no moderate persons of either denomination might be afraid to join them.” Shaped by its independent mind and goaded by a colonial government that treated “dissenters” (non-Anglicans) with contempt, the church became a greenhouse for revolutionary sentiment in the colony. Prominent members of the Meeting House, and its distinguished minister, William Tennent (1772–1777), were frequently heard speaking for political and religious freedom. Tennent took his life in his hands when he made a wide tour of the Carolina back-country in 1775 to gain subscribers for the cause of independence. The Archdale Street Meeting House separated in 1817 as the Second Independent Church, and later it adopted the name Unitarian. The congregation of Circular Church remained trinitarian under the pastoral leadership of the Rev. Benjamin Morgan Palmer (1813–1835). Noteworthy is the fact that Palmer was a special son of this church, born in Philadelphia just two weeks after his parents had been driven into exile there in 1781. When the British captured Charleston in 1780, this church was bitterly rewarded for its love of freedom by the illegal exile of 38 heads of families to St. Augustine (in Spanish territory) and then to Philadelphia. Their families were left destitute in an occupied city. The Meeting House, vacant since the cannonball episode, was used as a British hospital and left a shell. In 1782 the church-in-exile held a congregational meeting in Philadelphia where they made arrangements to call a minister to Charleston “as soon as may be feasible.” (Tennent had died in 1777.) Members remaining in Charleston began the week of British evacuation to rebuild the Meeting House. By 1787, the congregation had built a second meeting house on Archdale Street to accommodate their growing number. For 25 years, Drs. Hollinshead and Keith, co-pastors of the church, preached one sermon in both houses each Sunday, alternating morning and afternoon services. The independent or Circular Church joined the Congregational Association in 1882, the United Church of Christ (its successor) in 1954, and Atlantic Presbytery of the United Presbyterian Church in 1968. It is one of the few congregation in the South that expresses its ecumenical commitment by belonging to two denominations, the U.C.C. and the Presbyterian Church. The church follows Jesus Christ in the radical way of progressive Christianity. Followers believe the Bible is truthful but not literal, that God is a living Presence but not a dominating white man in the sky, that Jesus is a person of the Spirit and of saving wisdom but not a sacrifice to an offended God. Circular Church is aware of the needs of people on the margins of society. The church has founded the city’s first marriage and family counseling center, Charleston’s crisis intervention service (Hotline), Hospice of Charleston, and the Elder Shelter. Space and leadership have been provided to the Charleston Interfaith Crisis Ministry, Amnesty International, Alcoholics Anonymous, Narcotics Anonymous, Charleston PEACE, and other community organizations. The congregation, international and multiracial, has been served for 15 years by part-time clergy, a reminder to the congregation that every member is called to priesthood and ministry. Visitors are welcome both to explore the grounds and to explore the faith in worship, ministry, and life in community. They are one of the few congregation in the South that expresses its ecumenical commitment by belonging to two denominations, the United Church of Christ and the Presbyterian Church. 	Circular Congregational Church	150 Meeting Street Charleston SC 29401	32.778934	-79.931005	churches	32.778739, -79.931223, 32.778727, -79.931342, 32.779108, -79.931380, 32.779127, -79.931107
http://www.sciway.net/sc-photos/wp-content/uploads/st-john-the-baptist.jpg	http://charlestoncathedral.com/	The Cathedral of St. John the Baptist is a magnificent structure, a grand monument to the faith of thousands – past and present – and a wonderful house of prayer for all peoples. But the road to today was a long one; negotiated only through the arduous sacrifice of generations of the Faithful. On May 3, 1821, Bishop John England, the first Bishop of Charleston, purchased property on the northeast corner of Broad and Friend (now Legare) as a site for the cathedral. A “dwelling house” was on the lot, and on December 30, 1821, Bishop England blessed it as a temporary chapel for the congregation, and it was named in honor of St. Finbar, the patron saint of Cork, Ireland. The cornerstone was laid for the first cathedral at the present site on July 30, 1850. Called the Cathedral of St. John & St. Finbar, it was consecrated on April 6, 1854. This antebellum cathedral was able to seat 1,200 people and cost $103,000 to build. On December 11, 1861, a fire broke out in a factory on Hasell Street, destroying much of Charleston including the cathedral. Everything was lost. Fund-raising for a new cathedral continued for the next 45 years, and finally the cornerstone for the present Cathedral of St. John the Baptist was laid in January of 1890. The Gothic architecture calls for a spire, but due to lack of funds, it was never built. The lower church includes a crypt where Bishop England (with his sister, Joanna) and four other Charleston bishops are buried. The present church was built on the foundation of the 1854 cathedral. The structure is of Connecticut tool-chiseled brownstone. Over each entrance are unique stained glass windows including the Papal coat of arms and the seal of the state of South Carolina. The pews are of carved Flemish oak, and the three original altars are of white Vermont marble. In the nave are 14 large two-light windows, representing the Life of Christ from His Nativity to the Ascension. Above the high altar is a five-light window copied from Leonardo DaVinci’s “Last Supper.” The rose window above it is the Baptism of Jesus by St. John the Baptist. In the clerestory of the sanctuary are windows honoring the four evangelists. In preparation for the 50th anniversary of the cathedral in 1957, extensive repairs were made to the building. In the winter of 1966-67. For the 75th anniversary of the cathedral in 1982, renovations were initiated by Bishop Ernest L. Unterkoefler. In 1991, Bishop David B. Thompson commissioned the present permanent altar of celebration. A new bishop’s chair was situated to the left of the altar, and all of the furnishings in the altar area were commissioned during this renovation. The side walls were newly plastered and the entire church was painted in 1995. The color scheme and the gold-leafing highlight the Gothic architecture. A 25-rank French Romantic pipe organ, Bedient Opus22, was purchased from the Episcopal Christ Church Cathedral in Louisville, Ky. Early in the new millennium, a committee was formed to guide an appeal for funds to restore the stained glass and the exterior stone work. Eventually, the project included the addition of the steeple and three bells, to proclaim the presence of God in the community. The Cathedral appeal was called ‘Forward with Faith’. At the same time, Most Reverend Robert Baker, initiated a diocesan wide appeal named ‘Our Heritage, Our Hope’, which among other things, pledged half the cost of the additions and renovations. Now, the fruits of the generosity of the Catholics of South Carolina, the Cathedral parishioners, and visitors to the Cathedral are witnessed in the magnificent new spire, 103 years later than planned, no doubt, but a superb addition to the Catholic heritage of the state, and Charleston herself. Thus continues the history of the Cathedral of Saint John the Baptist, the “mother church” of the Catholic Diocese of Charleston.	Cathedral of St. John the Baptist	122 Broad Street Charleston SC 29401	32.776225	-79.933914	churches	32.775655, -79.932601, 32.776191, -79.934650, 32.776876, -79.934755, 32.776886, -79.934205
